title,pmid,doi,abstract,year,authors
A tissue specific cytochrome P450 required for the structure and function of Drosophila sensory organs,15327788,10.1016/j.mod.2004.04.017,"Cytochrome P450s have generally been acknowledged as broadly tuned detoxifying enzymes. However, emerging evidence argues P450s have an integral role in cell signaling and developmental processes, via their metabolism of retinoic acid, arachidonic acid, steroids, and other cellular ligands. To study the morphogenesis of Drosophila sensory organs, we examined mutants with impaired mechanosensation and discovered one, nompH, encodes the cytochrome P450 CYP303a1. We now report the characterization of nompH, a mutant defective in the function of peripheral chemo- and mechanoreceptor cells, and demonstrate CYP303a1 is essential for the development and structure of external sensory organs which mediate the reception of vital mechanosensory and chemosensory stimuli. Notably this P450 is expressed only in sensory bristles, localizing in the apical region of the socket cell. The wide diversity of the P450 family and the growing number of P450s with developmental phenotypes suggests the exquisite tissue and subcellular specificity of CYP303a1 illustrates an important aspect of P450 function; namely, a strategy to process critical developmental signals in a tissue- and cell-specific manner.",2004,"Thomas Keil, Aarron T Willingham"
Approach for functional analysis of glycan using RNA interference,15467401,10.1023/B:GLYC.0000043750.80389.14,"The elucidation of the biological role of glycan is one of the most important issues to be resolved following the genome project. RNA interference is becoming an efficient reverse genetic tool for studying gene function in model organisms, including C.elegans and Drosophila melanogaster. Our molecular evolutionary study has shown that a prototype of glycosyltransferases, which synthesize a variety of glycan structures in the Golgi apparatus, was conserved between mammals and Drosophila. For analyses of the basic physiological functions of glycans, we established the Drosophila inducible RNAi knockdown system and applied it to one glycosyltransferase and one transporter, proteoglycan UDP-galactose: beta-xylose beta1,4galactosyltransferase I and the PAPS-transporter, respectively. If on the silencing of each gene induced ubiquitously under the control of a cytoplasmic actin promoter, the RNAi knockdown fly died, then the protein was indispensable for life. The expression of the target gene was disrupted specifically and the degree of interference was well correlated with the phenotype. The inducible RNAi knockdown fly obtained using the GAL4-UAS system will pave the way for the functional analysis of glycans.",2004,"Hideki Ishida, Mitsuru Nakamura, Hidenao Toyoda, Satoshi Goto, Ryu Ueda, Shoko Nishihara"
Follicle separation during Drosophila oogenesis requires the activity of the kinesin II-associated polypeptide Kap in germline cells,15088066,10.1038/sj.embor.7400141,"Cellular localization of organelles, protein complexes and single mRNAs depends on the directed transport along microtubule tracks, a process mediated by ATP-driven molecular motor proteins of the dynein and kinesin superfamilies. Kinesin II is a heterotrimeric protein complex composed of two motor subunits and a unique nonmotor Kinesin-associated protein (Kap). Kap was shown to transport both particulate cargo, as axoneme components in rafts, and membrane-bounded organelles such as melanosomes. Drosophila Kinesin II was shown to be essential for the axonal transport of choline acetyltransferase in a specific set of neurons. We have generated Kap mutants and show that gene activity is not only required for neuronal function but also for separation of follicles during early oogenesis. The data suggest that Kap participates in the transport of signalling components required for instructive interactions between germline and soma cells.",2004,"Ulrich Schäfer, Annette Peter, Herbert Jäckle, Ralf Pflanz"
Expression and functional significance of mouse paraspeckle protein 1 on spermatogenesis,15140795,10.1095/biolreprod.104.028159,"Paraspeckle protein 1 (PSP1) in humans is a recently identified component protein of a novel nuclear body, paraspeckle. The protein has a DBHS (Drosophila behavior, human splicing) motif that is found in PSF and p54(nrb)/NonO proteins. These DBHS-containing proteins have been reported to be involved in various nuclear events such as DNA replication, transcription, and mRNA processing. Here we show that mouse paraspeckle protein 1 (mPSP1; encoded by the Pspc1 gene) has two isoforms with different C-termini lengths. Abundant expression of the longer isoform (mPSP1-alpha) and the shorter one (mPSP1-beta) were observed in testis and kidney, respectively. Transiently expressed mPSP1-alpha was localized in nuclei, but mPSP1-beta was localized in both nuclei and cytoplasm. These observations suggest that alternative splicing regulates tissue distribution and subcellular localization. Like other DBHS-containing proteins, mPSP1 has RNA-binding activity. In mouse testis, mPSP1-alpha was found in the nuclear matrix fraction. Furthermore, by coimmunoprecipitation, we confirmed that mPSP1 interacts with other DBHS-containing proteins, PSF and p54(nrb)/NonO. Therefore, we conclude that mPSP1 may regulate multiple phases of important nuclear events during spermatogenesis.",2004,"Yasuyuki Kurihara, Tomohiko Yasaki, Seiichi Uesugi, Reiko Myojin, Takayuki Sakurai, Takahito Matsunaga, Sho Kuwahara, Minoru Kimura"
Dissection of DIAP1 functional domains via a mutant replacement strategy,15371434,10.1074/jbc.M409691200,"Inhibitor of apoptosis proteins (IAPs) act as endogenous inhibitors of active caspases. Drosophila IAP1 (DIAP1) activity is required to keep cells from undergoing apoptosis. The central cell death regulators Reaper and Hid induce apoptosis very rapidly by inhibiting DIAP1 function. We have developed a system for replacing endogenous DIAP1 with mutant forms of the protein, allowing us to examine the roles of various domains of the protein in living and dying cells. We found that DIAP1 is cleaved by a caspase early after the initiation of apoptosis. This cleavage is required for DIAP1 degradation, but Rpr and Hid can still initiate apoptosis in the absence of cleavage. The cleavage of DIAP1 promotes DIAP1 degradation in a manner dependent on the function of the ubiquitin ligase function of the DIAP1 ring domain. This ring domain function is required for Hid-induced apoptosis. We propose a model that synthesizes our data with those of other laboratories and provide a consistent model for DIAP1 function in living and dying cells.",2004,"Kristin White, Neda Huseinovic, Simonetta Lisi, Peter Bangs, Eltyeb Abdelwahid, Takakazu Yokokura, Doug Dresnek"
[Evolutionary development of the immunoglobulins super family],15131974,,"The origin of the ability of immunoglobulins (Igs) and T-cell receptors (TCRs) to specifically recognize antigens is related to the evolutionary development of proteins of the immunoglobulin superfamily (IgSF). The IgSF proteins are characterized by specific domain organization of molecules and statistically significant homology with known Igs. Four types of Ig domains (V1, V2, C1, and C2), differing from one another both in variations in their spatial organization and in the number of amino acid residues, have been distinguished. Immunoglobulin superfamily comprises Igs; TCRs; class I and II major histocompatibility complex (MHC) molecules; one-domain proteins of thymocytes and T-cells (Thy-1); myelin protein P0; beta 2-microglobulin; two-domain proteins--sponge receptor tyrosine kinase (RTK), sponge adhesive protein (SAP), Drosophila tyrosine-kinase receptor (DTKR), cortical-thymocyte receptors of Xenopus (CTX), human (CTH), etc.; and a large group of adhesins, coreceptors, and Ig receptors with varying number of domains. Evolutionary development of IgSF began with the origination of chaperones, Thy-1, and P0 of prokaryotes and unicellular eukaryotes. Mutations, duplications, and translocations of genes controlling both V and C domains yielded proteins differing in the number and combination of these domains. All IgSF proteins are divided into two groups. The first group includes the proteins with nonrearranging V2 domains and homophilic mode of interaction; the second, the proteins with rearranging V1 domains and heterophilic mode of interaction (Igs, TCRs). The acquisition of the capability of heterophilic antigen-binding mode of interaction was apparently related to the introduction of recombination-activating retroviral genes (RAG1 and RAG2) into the genome of Gnathostomata ancestors.",2004,V G Galaktionov
Identification of a novel Sertoli cell gene product SERT that influences follicle stimulating hormone actions,14693373,10.1016/j.gene.2003.09.035,"Sertoli cells provide the cytoarchitectural support and microenvironment necessary for the process of spermatogenesis and have a central role in male sex determination. Characterization of Sertoli cell specific gene products provides insight into the unique functions of this testicular cell type. The current study reports the identification of a novel Sertoli cell gene product that is termed Sertoli cell specific gene (SERT). The SERT cDNA sequence shows no homology to any of the known gene sequences in the GenBank database. Some homology was found with short sequences in the expressed sequence tag (EST) database. A motif analysis demonstrates a signature to an RNA binding protein sex lethal (sx1) involved in Drosophila sex determination. The expression pattern of SERT was examined with reverse transcription polymerase chain reaction (RT-PCR) and Northern blot analysis. SERT expression was found to be specific to the testis and absent in other tissues examined. In the testis, the approximate 1.5-kb SERT transcript was localized to the Sertoli cells. A 1.1-kb spliced form of SERT was also identified by reverse transcription polymerase chain reaction analysis. The genomic structure analysis demonstrates the presence of at least three exons with 85% sequence homology between mouse and rat sequences. Treatment of cultured Sertoli cells with follicle stimulating hormone (FSH) significantly increased the expression of SERT mRNA levels. The potential role of SERT in Sertoli cell function was investigated with the use of a transferrin promoter reporter construct. Transferrin expression is a marker of Sertoli cell differentiated function. An antisense oligonucleotide to SERT significantly inhibited FSH and cAMP induced transferrin promoter activation, while control oligonucleotides had no effect. In summary, a novel gene product expressed primarily by Sertoli cells, SERT, was identified with a potential RNA binding protein motif similar to sex lethal that appears to have a role in maintaining hormone (e.g. FSH) actions in Sertoli cells.",2004,"Jaideep Chaudhary, Ingrid Sadler-Riggleman, Michael K Skinner"
A FADD-dependent innate immune mechanism in mammalian cells,15549108,10.1038/nature03124,"Vertebrate innate immunity provides a first line of defence against pathogens such as viruses and bacteria. Viral infection activates a potent innate immune response, which can be triggered by double-stranded (ds)RNA produced during viral replication. Here, we report that mammalian cells lacking the death-domain-containing protein FADD are defective in intracellular dsRNA-activated gene expression, including production of type I (alpha/beta) interferons, and are thus very susceptible to viral infection. The signalling pathway incorporating FADD is largely independent of Toll-like receptor 3 and the dsRNA-dependent kinase PKR, but seems to require receptor interacting protein 1 as well as Tank-binding kinase 1-mediated activation of the transcription factor IRF-3. The requirement for FADD in mammalian host defence is evocative of innate immune signalling in Drosophila, in which a FADD-dependent pathway responds to bacterial infection by activating the transcription of antimicrobial genes. These data therefore suggest the existence of a conserved pathogen recognition pathway in mammalian cells that is essential for the optimal induction of type I interferons and other genes important for host defence.",2004,"Siddharth Balachandran, Emmanuel Thomas, Glen N Barber"
Evolutionary expressed sequence tag analysis of Drosophila female reproductive tracts identifies genes subjected to positive selection,15579698,10.1534/genetics.104.030478,"Genes whose products are involved in reproduction include some of the fastest-evolving genes found within the genomes of several organisms. Drosophila has long been used to study the function and evolutionary dynamics of genes thought to be involved in sperm competition and sexual conflict, two processes that have been hypothesized to drive the adaptive evolution of reproductive molecules. Several seminal fluid proteins (Acps) made in the Drosophila male reproductive tract show evidence of rapid adaptive evolution. To identify candidate genes in the female reproductive tract that may be involved in female-male interactions and that may thus have been subjected to adaptive evolution, we used an evolutionary bioinformatics approach to analyze sequences from a cDNA library that we have generated from Drosophila female reproductive tracts. We further demonstrate that several of these genes have been subjected to positive selection. Their expression in female reproductive tracts, presence of signal sequences/transmembrane domains, and rapid adaptive evolution indicate that they are prime candidates to encode female reproductive molecules that interact with rapidly evolving male Acps.",2004,"Willie J Swanson, Mariana F Wolfner, Alex Wong, Charles F Aquadro"
Regulation of gene expression with pyrrole-imidazole polyamides,15288953,10.1016/j.jbiotec.2004.03.018,"The pyrrole-imidazole (Py-Im) polyamides represent the only available class of small molecules that can be designed to recognize virtually any predetermined DNA sequence. These molecules have affinities and specificities that equal or exceed natural eukaryotic transcriptional regulatory proteins. Studies with model gene systems, and a variety of eukaryotic and viral transcription factors, have shown that these molecules are potent inhibitors of protein-DNA interactions. Polyamides have been shown to regulate gene expression in simple in vitro systems using defined DNA templates and nuclear extracts as a source of the transcriptional machinery. Activation of gene expression has also been achieved in vitro with polyamide-activator peptide conjugates. Most importantly, polyamides are cell permeable and localize in the nucleus in various cultured cell lines and are capable of down regulating target genes in these cells. Polyamides have been shown to bind to their target sites in chromosomal DNA and both gain- and loss-of-function have been observed by targeting repeated DNA sequences in developing Drosophila embryos.",2004,"Ryan Burnett, Christian Melander, Joel M Gottesfeld"
The cell fate determinant numb interacts with EHD/Rme-1 family proteins and has a role in endocytic recycling,15155807,10.1091/mbc.e04-01-0026,"The adaptor protein Numb is necessary for the cell fate specification of progenitor cells in the Drosophila nervous system. Numb is evolutionarily conserved and previous studies have provided evidence for a similar functional role during mammalian development. The Numb protein has multiple protein-protein interaction regions including a phosphotyrosine binding (PTB) domain and a carboxy-terminal domain that contains conserved interaction motifs including an EH (Eps15 Homology) domain binding motif and alpha-adaptin binding site. In this study we identify the EHD/Rme-1/Pincher family of endocytic proteins as Numb interacting partners in mammals and Drosophila. The EHD/Rme-1 proteins function in recycling of plasma membrane receptors internalized by both clathrin-mediated endocytosis and a clathrin-independent pathway regulated by ADP ribosylation factor 6 (Arf6). Here we report that Numb colocalizes with endogenous EHD4/Pincher and Arf6 and that Arf6 mutants alter Numb subcellular localization. In addition, we present evidence that Numb has a novel function in endosomal recycling and intracellular trafficking of receptors.",2004,"Ulrich Tepass, Christian A Smith, C Jane McGlade, Julie Donaldson, Sascha E Dho"
Immunoglobulin superfamily receptors in protochordates: before RAG time,15199966,10.1111/j.0105-2896.2004.00122.x,"Urochordates and cephalochordates do not have an adaptive immune system involving the somatic rearrangement of their antigen receptor genes. They do not have antigen-presenting molecules of the major histocompatibility complex (MHC)-linked class I and II types. In the absence of such a system, the status of their genes reflects perhaps a primitive pre-recombination-activating gene (RAG) stage that could suggest the pathway leading to the genesis of the T-cell receptor (TCR) and antibodies. In the genome of Ciona intestinalis, genes that encode molecules with membrane receptor features have been found among many members of the immunoglobulin superfamily (Igsf). They use the domains typical of vertebrate antigen receptors and class I and II: the V, and C1-like domains. These genes belong to two families with recognizable homologs in vertebrates: the junctional adhesion molecule (JAM)/cortical thymocyte marker of Xenopus (CTX) family and the nectin family. The human homologs of these genes segregate in a single unit of four paralogous segments on chromosomes 1q, 3q, 11p, and 21q. These regions contain nowadays several genes involved in the adaptive immune system, and some related members are present in the MHC paralogs as well. They also contain receptor-like genes without homologs in Ciona but with related members in the protostome Drosophila. It looks as if in Ciona one detects what looks like the 'fossil' of one group of genes bound to duplicate and give rise to many crucial elements of the adaptive immune system. The modern homologs of these JAM, CTX, and nectins are all or almost all virus receptors, and the hypothesis is formulated that this property was taken advantage of during evolution to participate in the elaboration of either or both the somatically generated antigen-recognizing receptors and the antigen-presenting molecules.",2004,"Rosaria De Santis, Louis Du Pasquier, Ivana Zucchetti"
Human Dlg protein binds to the envelope glycoproteins of human T-cell leukemia virus type 1 and regulates envelope mediated cell-cell fusion in T lymphocytes,15286176,10.1242/jcs.01266,"Human homologue of the Drosophila Dlg tumor suppressor (hDlg) is a widely expressed scaffold protein implicated in the organization of multi-protein complexes at cell adhesion sites such as the neuronal synapse. hDlg contains three PDZ domains that mediate its binding to the consensus motifs present at the C-termini of various cell surface proteins, thus inducing their clustering and/or stabilization at the plasma membrane. Using a yeast two-hybrid screen, we identified hDlg as a cellular binding partner of a viral membrane integral protein, the envelope glycoprotein (Env) of human T-cell leukemia virus type 1 (HTLV-1). HTLV-1 is a human retrovirus that infects CD4+ T lymphocytes and is preferentially transmitted via direct contacts between infected and target cells, through a structure referred to as the virological synapse. Here, we demonstrate that hDlg interacts with a classical PDZ domain-binding motif present at the C-terminus of the cytoplasmic domain of HTLV-1 Env and conserved in the related HTLV-2 virus. We further document that, in HTLV-1 infected primary T cells, hDlg and Env are concentrated in restricted areas of the plasma membrane, enriched in molecules involved in T-cell contacts. The presence of Gag proteins responsible for viral assembly and budding in these areas indicated that they constitute platforms for viral assembly and transmission. Finally, a mutant virus unable to bind hDlg exhibited a decreased ability to trigger Env mediated cell fusion between T lymphocytes. We thus propose that hDlg stabilizes HTLV-1 envelope glycoproteins at the virological synapse formed between infected and target cells, hence assisting the cell-to-cell transmission of the virus.",2004,"Fabien Perugi, Claudine Pique, Marie-Christine Dokhélar, Vincent Blot, Danielle Pham, Toshihiko Hanada, Serge Bénichou, Athar H Chishti, Lélia Delamarre, Richard Benarous"
Modulation of notch processing by gamma-secretase inhibitors causes intestinal goblet cell metaplasia and induction of genes known to specify gut secretory lineage differentiation,15319485,10.1093/toxsci/kfh254,"It is anticipated that gamma-secretase inhibitors (gamma-Sec-I) that modulate Notch processing will alter differentiation in tissues whose architecture is governed by Notch signaling. To explore this hypothesis, Han Wistar rats were dosed for up to 5 days with 10-100 micromol/kg b.i.d. gamma-Sec-I from three chemical series that inhibit Notch processing in vitro at various potencies (Notch IC(50)). These included an arylsulfonamide (AS) (142 nM), a dibenzazepine (DBZ) (1.7 nM), and a benzodiazepine (BZ) (2.2 nM). The DBZ and BZ caused dose-dependent intestinal goblet cell metaplasia. In contrast, the AS produced no detectable in vivo toxicity, despite higher exposure to free drug. In a time course using BZ, small intestinal crypt cell and large intestinal glandular cell epithelial apoptosis was observed on days 1-5, followed by goblet cell metaplasia on days 2-5 and crypt epithelial and glandular epithelial regenerative hyperplasia on days 4-5. Gene expression profiling of duodenal samples from BZ-dosed animals revealed significant time-dependent deregulation of mRNAs for various panendocrine, hormonal, and transcription factor genes. Somatostatin, secretin, mucin, CCK, and gastrin mRNAs were elevated twofold or more by day 2, and a number of candidate ""early-predictive"" genes were altered on days 1-2, remaining changed for 4-5 days; these included Delta1, NeuroD, Hes1-regulated adipsin, and the Hes-regulated transcriptional activator of gut secretory lineage differentiation, the rat homolog of Drosophila atonal, Rath1. Western blotting of fecal protein from BZ-and DBZ-dosed animals exhibited increased levels of both anti-Rath1 reactive protein and anti-adipsin reactive proteins, confirming their potential value as noninvasive biomarkers of intestinal goblet metaplasia.",2004,"Claude Dagenais, Joseph Milano, Francois Pognan, Anna Zacco, Robert T Jacobs, Barry Greenberg, Linda Foster-Brown, Paul J Ciaccio, Jenny McKay, Reto Gadient"
Genetic analysis of contributions of dorsal group and JAK-Stat92E pathway genes to larval hemocyte concentration and the egg encapsulation response in Drosophila,15082553,10.1534/genetics.166.3.1343,"Drosophila larvae defend themselves against parasitoid wasps by completely surrounding the egg with layers of specialized hemocytes called lamellocytes. Similar capsules of lamellocytes, called melanotic capsules, are also formed around ""self"" tissues in larvae carrying gain-of-function mutations in Toll and hopscotch. Constitutive differentiation of lamellocytes in larvae carrying these mutations is accompanied by high concentrations of plasmatocytes, the major hemocyte class in uninfected control larvae. The relative contributions of hemocyte concentration vs. lamellocyte differentiation to wasp egg encapsulation are not known. To address this question, we used Leptopilina boulardi to infect more than a dozen strains of host larvae harboring a wide range of hemocyte densities. We report a significant correlation between hemocyte concentration and encapsulation capacity among wild-type larvae and larvae heterozygous for mutations in the Hopscotch-Stat92E and Toll-Dorsal pathways. Larvae carrying loss-of-function mutations in Hopscotch, Stat92E, or dorsal group genes exhibit significant reduction in encapsulation capacity. Larvae carrying loss-of-function mutations in dorsal group genes (including Toll and tube) have reduced hemocyte concentrations, whereas larvae deficient in Hopscotch-Stat92E signaling do not. Surprisingly, unlike hopscotch mutants, Toll and tube mutants are not compromised in their ability to generate lamellocytes. Our results suggest that circulating hemocyte concentration and lamellocyte differentiation constitute two distinct physiological requirements of wasp egg encapsulation and Toll and Hopscotch proteins serve distinct roles in this process.",2004,"Jonathan P Melk, Shubha Govind, Richard Paul Sorrentino"
Coordinated decrease of the expression of the mitochondrial and nuclear complex I genes in a mitochondrial mutant of Drosophila,15224970,10.1023/b:jobb.0000023624.06665.40,"We have studied a mutant strain of Drosophila in which 80% of the mitochondrial DNA molecules have lost over 30% of their coding region through deletion. This deletion affects genes encoding five subunits of complex I of the respiratory chain (NADH:ubiquinone oxidoreductase). The enzymatic activity of complex I in the mutant strain is half that in the wild strain, but ATP synthesis is unaffected. The drop in enzymatic activity of complex I in the mutant strain is associated with a 50% decrease in the quantity of constitutive proteins of the complex. Moreover, in the mutant strain there is a 50% decrease in the steady-state concentration of the transcripts of the mitochondrial genes affected by the deletion. This decrease is also observed for the transcripts of the nuclear genes coding for the subunits of complex I. These results suggest a coordination of the expression of the mitochondrial and nuclear genes coding for mitochondrial proteins.",2004,"Roger Debise, Géraldine Farge, Serge Alziari, Vincent Procaccio, Philippe Lachaume, Sylvie Touraille"
Increased expression of Drosophila Su(var)3-7 triggers Su(var)3-9-dependent heterochromatin formation,15564384,10.1242/jcs.01549,"The Su(var)3-7 protein is essential for fly viability, and several lines of evidence support its key importance in heterochromatin formation: it binds to pericentric heterochromatin, it potently suppresses variegation and it interacts with HP1. However, the mode of action of Su(var)3-7 is poorly understood. Here we investigate in vivo the consequences of increased Su(var)3-7 expression on fly viability and chromatin structure. A large excess of Su(var)3-7 induces lethality, whereas lower doses permit survival and cause spectacular changes in the morphology of polytene chromosomes in males, and to a lesser extent in females. The male X is always the most affected chromosome: it becomes highly condensed and shortened, and its characteristic banding pattern is modified. In addition, Su(var)3-7 was found over the complete length of all chromosomes. This event coincides with the appearance of heterochromatin markers such as histone H3K9 dimethylation and HP1 at many sites on autosomes and, more strikingly, on the male X chromosome. These two features are strictly dependent on the histone-methyltransferase Su(var)3-9, whereas the generalised localisation of Su(var)3-7 is not. These data provide evidence for a dose-dependent regulatory role of Su(var)3-7 in chromosome morphology and heterochromatin formation. Moreover they show that Su(var)3-7 expression is sufficient to induce Su(var)3-9-dependent ectopic heterochromatinisation and suggest a functional link between Su(var)3-7 and the histone-methyltransferase Su(var)3-9.",2004,"Yannis Jaquet, Anne Spierer, Pierre Spierer, Marion Delattre"
Oncogenic activation of c-Myb correlates with a loss of negative regulation by TIF1beta and Ski,14761981,10.1074/jbc.M313069200,"The c-myb proto-oncogene product (c-Myb) regulates proliferation of hematopoietic cells by inducing the transcription of a group of target genes. Removal or mutations of the negative regulatory domain (NRD) in the C-terminal half of c-Myb leads to increased transactivating capacity and oncogenic activation. Here we report that TIF1beta directly binds to the NRD and negatively regulates the c-Myb-dependent trans-activation. In addition, three corepressors (Ski, N-CoR, and mSin3A) bind to the DNA-binding domain of c-Myb together with TIF1beta and recruit the histone deacetylase complex to c-Myb. Furthermore, the Drosophila TIF1beta homolog, Bonus, negatively regulates Drosophila Myb activity. The Ski corepressor competes with the coactivator CBP for binding to c-Myb, indicating that the selection of coactivators and corepressors is a key event for c-Myb-dependent transcription. Mutations or deletion of the NRD of c-Myb and the mutations found in the DNA-binding domain of v-Myb decrease the interaction with these corepressors and weaken the corepressor-induced negative regulation of Myb activity. These observations have conceptual implications for understanding how the nuclear oncogene is activated.",2004,"Chie Kanei-Ishii, Emi Ichikawa-Iwata, Shunsuke Ishii, Md Matiullah Khan, Hiroki Ito, Teruaki Nomura, Jun Tanikawa, Hiroshi Akimaru"
Inactivation of mouse Twisted gastrulation reveals its role in promoting Bmp4 activity during forebrain development,14681194,10.1242/dev.00946,"Twisted gastrulation (Tsg) is a secreted protein that regulates Bmp signaling in the extracellular space through its direct interaction with Bmp/Dpp and Chordin (Chd)/Short gastrulation (Sog). The ternary complex of Tsg/Chd/Bmp is cleaved by the metalloprotease Tolloid (Tld)/Xolloid (Xld). Studies in Drosophila, Xenopus and zebrafish suggest that Tsg can act both as an anti-Bmp and as a pro-Bmp. We have analyzed Tsg loss-of-function in the mouse. Tsg homozygous mutants are viable but of smaller size and display mild vertebral abnormalities and osteoporosis. We provide evidence that Tsg interacts genetically with Bmp4. When only one copy of Bmp4 is present, a requirement of Tsg for embryonic development is revealed. Tsg-/-;Bmp4+/- compound mutants die at birth and display holoprosencephaly, first branchial arch and eye defects. The results show that Tsg functions to promote Bmp4 signaling during mouse head development.",2004,"E M De Robertis, Lise Zakin"
Transmembrane/juxtamembrane domain-dependent Dscam distribution and function during mushroom body neuronal morphogenesis,15339648,10.1016/j.neuron.2004.06.033,"Besides 19,008 possible ectodomains, Drosophila Dscam contains two alternative transmembrane/juxtamembrane segments, respectively, derived from exon 17.1 and exon 17.2. We wondered whether specific Dscam isoforms mediate formation and segregation of axonal branches in the Drosophila mushroom bodies (MBs). Removal of various subsets of the 12 exon 4s does not affect MB neuronal morphogenesis, while expression of a Dscam transgene only partially rescues Dscam mutant phenotypes. Interestingly, differential rescuing effects are observed between two Dscam transgenes that each possesses one of the two possible exon 17s. Axon bifurcation/segregation abnormalities are better rescued by the exon 17.2-containing transgene, but coexpression of both transgenes is required for rescuing mutant viability. Meanwhile, exon 17.1 targets ectopically expressed Dscam-GFP to dendrites while Dscam[exon 17.2]-GFP is enriched in axons; only Dscam[exon 17.2] affects MB axons. These results suggest that exon 17.1 is minimally involved in axonal morphogenesis and that morphogenesis of MB axons probably involves multiple distinct exon 17.2-containing Dscam isoforms.",2004,"Jacob S Yang, Ching-Hsien J Lee, Tzumin Lee, Christopher T Zugates, Xiaojun Ma, Jian Wang, Xiaoyan Zheng"
Dendritic tiling; new insights from genetics,15473957,10.1016/j.neuron.2004.09.024,"Two papers in the current issues of Neuron (Gallegos and Bargmann) and Cell (Emoto et al.) identify a conserved kinase, SAX-1/Trc, and a large protein required for Trc activity, SAX-2/Fry, as essential elements in the control of dendritic branching and tiling in Drosophila and C. elegans. The tiling and ectopic branching phenotypes of trc mutants appear to be independently generated. Thus, this kinase is the first signaling protein to be associated specifically with tiling.",2004,Kai Zinn
"Functional properties of a pore mutant in the Drosophila melanogaster inositol 1,4,5-trisphosphate receptor",15388340,10.1016/j.febslet.2004.08.042,"The inositol (1,4,5)-trisphosphate receptor (InsP3R) is an intracellular calcium release channel that plays a crucial role in cell signaling. In Drosophila melanogaster, a single InsP3R gene (itpr) encodes a protein (DmInsP3R) that is approximately 60% conserved with mammalian InsP3Rs. The functional properties of wild-type (WT) and mutant DmInsP3Rs have recently been described [Srikanth et al., Biophys. J. 86 (2004) 3634-3646]. Here, we use the planar lipid bilayer reconstitution technique to describe single channel properties of a ka901 point mutant (G2630S) in the pore-forming region of DmInsP3R. We find that homomeric ka901 channels are not functional, but the heteromeric WT:ka901 mutant channels display increased conductance, longer channel open time and altered ion selectivity properties when compared to WT DmInsP3R. Obtained results are consistent with the gain of function phenotype observed in ka901/+ mutant flies.",2004,"Zhengnan Wang, Gaiti Hasan, Sonal Srikanth, Ilya Bezprozvanny"
Real-time observation of autophagic programmed cell death of Drosophila salivary glands in vitro,14658067,10.1007/s00427-003-0374-0,"Autophagy, a form of programmed cell death (PCD) that is morphologically distinguished from apoptosis, is thought to be as prevalent as apoptosis, at least during development. In insect metamorphosis, the steroid hormone 20-hydroxyecdysone (ecdysone) activates autophagic PCD to eliminate larval structures that are no longer needed. However, in comparison with apoptosis, there are not many studies on the regulation mechanisms of autophagy. To provide a useful model for studying autophagic PCD, I established an in vitro culture system that enables real-time observation of the autophagic cell destruction of Drosophila salivary glands. The new system revealed that de novo gene expression was still required for the destruction of salivary glands dissected from phanerocephalic pupae. This indicates the usefulness of the system for exploring genes that participate in the last processes of autophagic PCD.",2004,Maroko Myohara
Armadillo/Pangolin regulates PCNA and DREF promoter activities,15358517,10.1016/j.bbaexp.2004.07.003,"Here we show that Armadillo and Pangolin (dTCF), downstream effectors of the Wingless (Wg) signal transduction pathway, activate transcription of the important DNA replication-related genes encoding Drosophila proliferating cell nuclear antigen (PCNA) and DNA replication-related element-binding factor (DREF). By transient luciferase expression assays and band mobility shift assays, we demonstrated the PCNA gene to be a direct target gene for the Armadillo/Pangolin complex. Using a GAL4-UAS system, stimulation of the PCNA gene by Armadillo/Pangolin was confirmed in adult females. From the published reports of an inhibitory role, we expected that Drosophila CREB-binding protein (dCBP) would interfere with activation. However, effects were only observed with the DREF but not the PCNA gene. In the latter case, as in mammals, dCBP could potentiate Armadillo-mediated activation. These results suggest that first, PCNA and DREF genes are targets of the Armadillo/Pangolin complex and second, dCBP modulates Wg signaling in a gene-specific manner.",2004,"Masamitsu Yamaguchi, Mi-Ae Yoo, Eunjeong Kwon, Yuko Hayashi, Yasuyoshi Nishida, Fumiko Hirose, Kyoko Otsuki"
"Characterization of dRFX2, a novel RFX family protein in Drosophila",15494451,10.1093/nar/gkh895,"A transcriptional regulatory element was identified in the region between URE (upstream regulatory element) and DRE (DNA replication-related element) in the Drosophila PCNA gene promoter. This element plays an important role in promoter activity in living flies. A yeast one-hybrid screening using this element as a bait allowed isolation of a cDNA encoding a protein which binds to the element in vitro. Nucleotide sequence analyses revealed that the cDNA encodes a novel protein containing a characteristic DNA-binding domain conserved among the regulatory factor X (RFX) family proteins. We termed this protein Drosophila RFX2 (dRFX2) and this element dRFX2 site. To investigate the function of dRFX2 in vivo, we took the strategy of analyzing the dominant negative effects against the endogenous dRFX2. Transgenic flies were established in which expression of HA-dRFX(202-480) carrying the amino acid sequences from 202 to 480 containing the RFX domain (DNA-binding domain) of dRFX2 was targeted to the cells in the eye imaginal discs. In the eye imaginal disc expressing the HA-dRFX(202-480), the G1-S transition and/or the progression of S phase were/was interrupted, and the ectopic apoptosis was induced, though photoreceptor cells differentiated normally. These results indicate that dRFX2 plays a role in G1-S transition and/or in progression of S phase.",2004,"Masaki Kato, Masamitsu Yamaguchi, Hideki Yoshida, Yuko Hayashi, Kyoko Otsuki"
