title,pmid,doi,abstract,year,authors
Early decisions in Drosophila eye morphogenesis,7580144,10.1016/0959-437x(95)90056-m,"Recent analyses have shed light on the roles of genes involved in early events of eye cell determination and the spatiotemporal control of differentiation within the eye field. These genes function at sequential steps in the programming, initiation, or progression of differentiation, highlighting an elegant orchestration of gene activities to achieve this striking developmental event. Progress has been made in the study of the coordination between cell cycle control and cell differentiation, as well as in the genetic control of morphogenetic movements within the developing eye disc.",1995,"N M Bonini, K W Choi"
"Functional reconstruction of trans regulation of the Ultrabithorax promoter by the products of two antagonistic genes, trithorax and Polycomb",8524225,10.1128/mcb.15.12.6601,"Maintenance of the ""on-off"" state of Drosophila homeotic genes in Antennapedia and bithorax complexes requires activities of the trithorax and Polycomb groups of genes. To identify cis-acting sequences for functional reconstruction of regulation by both trithorax and Polycomb, we examined the expression patterns of several Ubx-lacZ transgenes that carry upstream fragments corresponding to a region of approximately 50 kb. A 14.5-kb fragment from the postbithorax/bithoraxoid region of Ultrabithorax exhibited proper regulation by both trithorax and Polycomb in the embryonic central nervous system. Using a Drosophila haploid cell line for transient expression, we found that trithorax or Polycomb can function independently through this upstream fragment to activate or repress the Ultrabithorax promoter, respectively. Studies of deletion mutants of trithorax and Polycomb demonstrated that trithorax-dependent activation requires the central zinc-binding domain, while Polycomb-dependent repression requires the intact chromodomain. In addition, trithorax-dependent activity can be abrogated by increasing the amount of Polycomb, suggesting a competitive interaction between the products of trithorax and Polycomb. Deletion analysis of this fragment demonstrated that a 440-bp fragment contains response elements for both trithorax and Polycomb. Furthermore, we showed that the integrity of the proximal promoter region is essential for trithorax-dependent activation, implicating a long-range interaction for promoter activation.",1995,"B O King, M O'Connor, Y L Chang, A Mazo, D H Huang"
Dynamin self-assembles into rings suggesting a mechanism for coated vesicle budding,7877694,10.1038/374190a0,"DYNAMIN, a 100K member of the GTPase superfamily, is the mammalian homologue of the Drosophila shibire gene product. Mutations in shibire cause a defect in endocytosis leading to accumulation of coated pits and deep invaginations at the plasma membrane of all tissues examined. Similarly, invaginated coated pits accumulate in mammalian cells overexpressing dominant-negative mutants of dynamin, establishing that dynamin is required for the formation of 'constricted' coated pits and for coated vesicle budding. Whether dynamin functions in the classic GTPase mode as a molecular switch to regulate events leading to coated vesicle budding or instead actively participates as a mechanochemical enzyme driving coated vesicle formation is unclear. Here we show that dynamin spontaneously self-assembles into rings and stacks of interconnected rings, comparable in dimension to the 'collars' observed at the necks of invaginated coated pits that accumulate at synaptic terminals in shibire flies. We propose that invaginated coated pits become constricted by the assembly of dynamin into rings around their necks. A concerted conformational change would then close the rings and pinch off the budding coated vesicles.",1995,"J E Hinshaw, S L Schmid"
Specialized chromatin structure domain boundary elements flanking a Drosophila heat shock gene locus are under torsional strain in vivo,7873544,10.1021/bi00008a029,"An in vivo assay employing psoralen cross-linking was used to investigate the presence of unrestrained supercoiling in DNA sequences located in nontranscribed regions flanking the 3' ends of the pair of divergent heat shock protein 70 (hsp70) genes at locus 87A7 of Drosophila. Two of the regions examined contain sequences comprising the previously defined specialized chromatin structure elements (scs and scs'). Both of these putative chromosomal domain boundaries exhibited very similar levels of unrestrained negative supercoiling that remained high regardless of the transcriptional status of the hsp70 genes. The steric accessibility of the scs region before heat shock was 3-fold higher than either flanking region (consistent with its previously documented DNase I hypersensitivity); this increased an additional 2-fold following hsp70 gene activation without a concomitant rise in the accessibility of flanking regions. Most notably, a sequence which lies outside the presumed 87A7 domain, as defined by the centromere-proximal scs element, exhibited no detectable torsional tension regardless of gene activity in the domain. A sequence located just inside the scs region displayed a low level of tension that was also essentially unaffected by transcription, consistent with data obtained previously for a similarly situated fragment at the centromere-distal scs' location. The existence of a highly localized region of supercoiling within the scs and scs' sequences might be related to their activity in vivo as insulators of chromosomal position effects in Drosophila.",1995,"R R Sinden, E R Jupe, I L Cartwright"
Structural organization and genetic localization of the human bone morphogenetic protein 1/mammalian tolloid gene,8530106,10.1006/geno.1995.1209,"Bone morphogenetic protein 1 (BMP1) is a putative protease purified from extracts capable of inducing ectopic bone formation. A single mammalian gene apparently encodes alternatively spliced transcripts for BMP1, for a longer protein with a domain structure identical to that of the Drosophila dorsal-ventral patterning gene product tolloid (Tld), and for a third species of low abundance. Here we describe the organization of the 46-kb, 22-exon human BMP1/mTld gene that encodes these forms. Exons corresponding to each of the alternatively spliced transcripts are identified, and comparison with the Drosophila Tld gene reveals alignment of introns at only three positions. The major BMP1/mTld transcription start site is found only 706 bp downstream of the polyadenylation site of the SFTP2 surfactant gene, and a previously reported highly polymorphic CA repeat is found within the BMP1/mTld first intron. These two findings place the BMP1/mTld gene between markers D8S298 and D8S5 on the genetic map.",1995,"K Takahara, D S Greenspan, S Wood, S Lee"
RNA metabolism in situ at the 93D heat shock locus in polytene nuclei of Drosophila melanogaster after various treatments,7540096,10.1007/BF00710708,"Quantitative in situ hybridization to RNA on polytene chromosome spreads, using the 93D exon-, intron- and repeat-specific 35S-labeled antisense RNA probes, revealed treatment- (heat shock, benzamide, colchicine, heat shock followed by benzamide and heat shock in the presence of colchicine) specific differences in the metabolism (synthesis and/or accumulation at the puff site) of the various hsr-omega transcripts, namely hsr-omega-nuclear (omega-n), omega-pre-cytoplasmic (omega-pre-c) and omega-cytoplasmic (omega-c). While heat shock increased the levels of all the three transcripts at the 93D puff site in a coordinated manner, benzamide led to a significant increase in the levels of hsr-omega-n and pre-c; on the other hand, colchicine caused increased levels of the omega-n and omega-c RNA species at 93D. The results also suggested splicing of hsr-omega-pre-c RNA at the site of synthesis with the spliced-out 'free' intron (hsr-omega-fi) accumulating at the puff site. The rate of splicing and/or turnover of the hsr-omega-fi varied in a treatment-specific manner. Although a combined treatment to salivary glands with heat shock and benzamide or colchicine is known to inhibit puffing and [3H]uridine incorporation at 93D, the two treatments resulted in a treatment-specific increase in the in situ levels of different hsr-omega transcripts at the 93D site, suggesting a reduced turnover of specific transcripts from the site under these conditions. We suggest that the different 93D transcripts have roles in turnover and/or transport of RNA in nucleus as well as some role in cytoplasmic translation.",1995,"S C Lakhotia, A Sharma"
Molecules versus morphology: the detection of selection acting on morphological characters along a cline in Drosophila melanogaster,7615402,10.1038/hdy.1995.81,"This work examines the nature of north-south clinal variation in morphological characters in Drosophila melanogaster. Isofemale lines were established from flies collected along a transect extending from Winnipeg, Manitoba (Canada) to Tampa Bay, Florida (U.S.A.). Offspring from different lines within each location were then cultured under standardized conditions and used to examine phenotypic variation in seven morphological characters along the cline. In addition, allozyme variation at seven polymorphic loci was examined for the same set of clinal populations. Scutellum length and wing length show the strongest clinal trends. Clinal variation is nonmonotonic, with larger flies in the middle latitudes and smaller flies in the north and south. This result contrasts with other studies which have shown monotonic clines. Patterns of population subdivision were different for the different characters. This implies that there are different selective forces acting on the different morphological characters. Based on a comparison of morphological and molecular population subdivision for adjacent populations it is inferred that natural selection is operating to maintain a high level of population subdivision for wing width and the first principal component between one of the sets of populations. A combined approach using molecules and morphology may provide an alternative to retrospective selection analysis for detecting selection in nature.",1995,"R S Singh, A D Long"
Structure of the A-domain of HMG1 and its interaction with DNA as studied by heteronuclear three- and four-dimensional NMR spectroscopy,8527432,10.1021/bi00051a007,"HMG1 has two homologous, folded DNA-binding domains (""HMG boxes""), A and B, linked by a short basic region to an acidic C-terminal domain. Like the whole protein, which may perform an architectural role in chromatin, the individual boxes bind to DNA without sequence specificity, have a preference for distorted or prebent DNA, and are able to bend DNA and constrain negative superhelical turns. They show qualitatively similar properties with quantitative differences. We have previously determined the structure of the HMG box from the central B-domain (77 residues) by two-dimensional NMR spectroscopy, which showed that it contains a novel fold [Weir et al. (1993) EMBO J. 12, 1311-1319]. We have now determined the structure of the A-domain (as a Cys-->Ser mutant at position 22 to avoid oxidation, without effect on its DNA-binding properties or structure) using heteronuclear three- and four-dimensional NMR spectroscopy. The A-domain has a very similar global fold to the B-domain and the Drosophila protein HMG-D [Jones et al. (1994) Structure 2, 609-627]. There are small differences between A and B, in particular in the orientation of helix I, where the B-domain is more similar to HMG-D than it is to the A-domain; these differences may turn out to be related to the subtle differences in functional properties between the two domains [Teo et al. (1995) Eur. J. Biochem. 230, 943-950] and will be the subject of further investigation. NMR studies of the interaction of the A-domain of HMG1 with a short double-stranded oligonucleotide support the notion that the protein binds via the concave face of the L-shaped structure; extensive contacts with the DNA are made by the N-terminal extended strand, the N-terminus of helix I, and the C-terminus of helix II. These contacts are very similar to those seen in the LEF-1 and SRY-DNA complexes [Love et al. (1995) Nature 376, 791-795; Werner et al. (1995) Cell 81, 705-714].",1995,"A R Raine, E D Laue, J O Thomas, K D Grasser, C H Hardman, R W Broadhurst"
Genetic variation in the shape of cold-survival curves in a single fly population suggests potential for selection from climate variability,29345010,10.1111/jeb.13244,"Temperature variation is one of the primary challenges facing ectotherms, and the ability to tolerate a range of thermal environments is critical for setting current and future species distributions. Low temperature is particularly challenging for ectotherms because winter conditions have strong latitudinal and temporal variation. Lower lethal temperature (LLT) is a common metric of cold tolerance used in studies of local adaptation and plasticity. Comparisons of LLT across groups typically assume parallel S-shaped survival curves, but genetic variation in the shape of survival vs. temperature curves has not been assessed. Here, we measured the ability of 36 lines of the Drosophila Genetic Reference Panel (DGRP) to survive a 1-h cold shock at seven ecologically relevant low temperatures (-1 to -7 °C) to create a high-resolution response curve for each genotype. We observed surprising variation both in the magnitude of survival and in the shapes of the response curves, with the curves clustering into four distinct shapes. To encompass variation in the shapes of these survival curves, we developed a new cold tolerance metric, cumulative cold tolerance (CCT). By comparing our survival data with climatological data, we propose that variation in the shapes of cold-survival curves arose from weak selection pressure to survive intermediate subzero temperatures in this mid-latitude population of flies. Using publicly available genome sequence and transcript expression data for these lines, we identified several candidate genes associated with CCT, and using transgenic RNAi, we confirmed a functional role for many of these genes.",2018,"D A Hahn, N M Teets"
Regulation of antimicrobial peptide genes via insulin-like signaling pathway in the silkworm Bombyx mori,30321587,10.1016/j.ibmb.2018.10.002,"Antimicrobial peptides (AMPs) are important effector molecules of insect humoral immunity, and expression of AMPs is mainly regulated by the Toll and immune deficiency (IMD) pathways. FoxO, a key downstream regulator of the insulin-like signaling (ILS) pathway, has been recently reported to be involved in the regulation of AMPs in Drosophila melanogaster. In the present study, we investigated AMP gene expression and the regulation pathway controlled by the starvation in the silkworm Bombyx mori. We discovered that antibacterial activity in the hemolymph of B. mori larvae was increased by starvation, and expression of AMP genes (BmCecB6, BmAtta1, BmLeb3 and BmDefB) as well as the ILS target genes (FoxO, InR and Brummer) were strongly activated in the fat body by starvation. Moreover, phosphorylation of Akt kinase was reduced in the Bm-12 cells after starvation, suggesting that the ILS pathway was inhibited by starvation. We then showed that more FoxO protein was present in the cytoplasm than in the nucleus of Bm-12 cells under normal conditions, but more FoxO was detected in the nucleus after cells were starved for 8 h, indicating that FoxO was activated by starvation. In summary, our results indicated that starvation can activate AMP gene expression in B. mori via the ILS/FoxO signaling pathway.",2018,"Junfeng Xu, Yangjin Zhong, Weike Yang, Xiao-Qiang Yu, Xiaojuan Deng, Jie Zhang, Qingrong Li, Yang Cao, Wanying Yang"
Quantification of Biogenic Amines from Individual GFP-Labeled Drosophila Cells by MALDI-TOF Mass Spectrometry,29873224,10.1021/acs.analchem.8b00961,"Cell-cell communication plays a crucial role in orchestrating and modulating neural circuits. To understand such interactions, it is vital to determine and quantify the involved messenger molecules such as neuropeptides and biogenic amines on the level of single cells. In this study, we used single-cell mass spectrometry (SCMS) to qualify and quantify octopamine (OA) and tyramine (TA) from isolated single cells from intact brains of the fruit fly Drosophila melanogaster. Our workflow involved targeted GFP-guided single-cell microdissection, on-plate chemical derivatization with 4-hydroxy-3-methoxycinnamaldehyde (CA) or 2,5-dimethyl-1 H-pyrrole-3,4-dicarbaldehyde (DPD) for increasing ion stability and ion signal intensity, and isotopically marked internal standards for quantification by MALDI-TOF MS. We were able to determine a limit of detection for OA of 1 fmol/μL, for TA of 2.5 fmol/μL and a lower limit of quantification (LLOQ) of 10 fmol/μL for both substances. SCMS of GFP-labeled somata from ventral midline neurons of the labial neuromere (VMlb) of the gnathal ganglion revealed an OA titer of 17.38 fmol/μL and a TA titer (∼2.5 fmol/μL) lower than the LLOQ, independent of sex. However, using a genetically altered driver line devoid of OA, TßhnM18/Tdc2 > GFP, we confirmed TA in these cells. Furthermore, cold-anesthetization of flies caused a significant increase in OA content in VMlb somata. We compared OA titers of somata from two different OA/TA cell clusters to demonstrate the usefulness of targeted SCMS in advancing our understanding of OA/TA signaling in behavior and physiology. An influence on the detection of neuropeptides by our derivatized SCMS method could be excluded.",2018,"Susanne Neupert, Max Diesner"
Lineage-guided Notch-dependent gliogenesis by Drosophila multi-potent progenitors,29764857,10.1242/dev.160127,"Macroglial cells in the central nervous system exhibit regional specialization and carry out region-specific functions. Diverse glial cells arise from specific progenitors in specific spatiotemporal patterns. This raises an interesting possibility that glial precursors with distinct developmental fates exist that govern region-specific gliogenesis. Here, we have mapped the glial progeny produced by the Drosophila type II neuroblasts, which, like vertebrate radial glia cells, yield both neurons and glia via intermediate neural progenitors (INPs). Distinct type II neuroblasts produce different characteristic sets of glia. A single INP can make both astrocyte-like and ensheathing glia, which co-occupy a relatively restrictive subdomain. Blocking apoptosis uncovers further lineage distinctions in the specification, proliferation and survival of glial precursors. Both the switch from neurogenesis to gliogenesis and the subsequent glial expansion depend on Notch signaling. Taken together, lineage origins preconfigure the development of individual glial precursors with involvement of serial Notch actions in promoting gliogenesis.",2018,"Yu-Chun Wang, Yu-Fen Huang, Tzumin Lee, Takeshi Awasaki, Qingzhong Ren"
SSPIM: a beam shaping toolbox for structured selective plane illumination microscopy,29968787,10.1038/s41598-018-28389-8,"Selective plane illumination microscopy (SPIM) represents a preferred method in dynamic tissue imaging, because it combines high spatiotemporal resolution with low phototoxicity. The OpenSPIM system was developed to provide an accessible and flexible microscope set-up for non-specialist users. Here, we report Structured SPIM (SSPIM), which offers an open-source, user-friendly and compact toolbox for beam shaping to be applied within the OpenSPIM platform. SSPIM is able to generate digital patterns for a wide range of illumination beams including static and spherical Gaussian beams, Bessel beams and Airy beams by controlling the pattern of a Spatial Light Modulator (SLM). In addition, SSPIM can produce patterns for structured illumination including incoherent and coherent array beams and tiling for all types of the supported beams. We describe the workflow of the toolbox and demonstrate its application by comparing experimental data with simulation results for a wide range of illumination beams. Finally, the capability of SSPIM is investigated by 3D imaging of Drosophila embryos using scanned Gaussian, Bessel and array beams. SSPIM provides an accessible toolbox to generate and optimize the desired beam patterns and helps adapting the OpenSPIM system towards a wider range of biological samples.",2018,"H-Arno J Müller, Ehsan A Akhlaghi, Mostafa Aakhte"
A postsynaptic PI3K-cII dependent signaling controller for presynaptic homeostatic plasticity,29303480,10.7554/eLife.31535,"Presynaptic homeostatic plasticity stabilizes information transfer at synaptic connections in organisms ranging from insect to human. By analogy with principles of engineering and control theory, the molecular implementation of PHP is thought to require postsynaptic signaling modules that encode homeostatic sensors, a set point, and a controller that regulates transsynaptic negative feedback. The molecular basis for these postsynaptic, homeostatic signaling elements remains unknown. Here, an electrophysiology-based screen of the Drosophila kinome and phosphatome defines a postsynaptic signaling platform that includes a required function for PI3K-cII, PI3K-cIII and the small GTPase Rab11 during the rapid and sustained expression of PHP. We present evidence that PI3K-cII localizes to Golgi-derived, clathrin-positive vesicles and is necessary to generate an endosomal pool of PI(3)P that recruits Rab11 to recycling endosomal membranes. A morphologically distinct subdivision of this platform concentrates postsynaptically where we propose it functions as a homeostatic controller for retrograde, trans-synaptic signaling.",2018,"Graeme W Davis, Anna G Hauswirth, Amy Tong, Kevin J Ford, Richard D Fetter, Tingting Wang"
Assaying Mutants of Clathrin-Mediated Endocytosis in the Fly Eye,30129013,10.1007/978-1-4939-8719-1_9,"Clathrin-mediated endocytosis plays essential roles both during and after development, and loss-of-function mutants affected in this process are mostly not viable. Different approaches have been developed to circumvent this limitation, including resorting to mosaic model organisms. We here describe the use of FLP/FRT-mediated mitotic recombination to generate Drosophila melanogaster having homozygous mutant eyes while the rest of their body is heterozygous. We then present a detailed protocol for assessing the consequences of these loss-of-function mutations on endocytosis in the photoreceptors of living fruit flies by recording electroretinograms.",2018,"Patrik Verstreken, Elsa Lauwers"
Role of Smad3 signaling in the epithelial‑mesenchymal transition of the lens epithelium following injury,29750298,10.3892/ijmm.2018.3662,"Transforming growth factor‑β (TGF‑β) is important in the development of posterior capsule opacification (PCO), and inhibition of the TGF‑β pathway may represent a novel method of treating PCO. Drosophila protein, mothers against decapentaplegic homolog 3 (Smad3) is a phosphorylated receptor‑activated Smad required for the transmission of TGF‑β signals. Smad3 knockout (KO) disturbs the activation of TGF‑β signaling, thus inhibiting the onset of PCO. In the present study, lens epithelial cell (LEC) damage induced by extracapsular cataract extraction was simulated by puncture of the anterior capsule using a 26‑gauge hypodermic needle. The effect of Smad3 in the trauma‑induced epithelial‑mesenchymal transition (EMT) of the lens epithelium in Smad3‑KO and wild‑type (WT) mice was then observed. The expression levels of EMT markers and extracellular matrix components were measured in the two groups by reverse transcription‑quantitative polymerase chain reaction analysis, western blot analysis and immunofluorescence staining. Apoptosis was also detected in the punctured anterior capsule. The Smad3‑KO mice exhibited lower expression levels of α‑smooth muscle actin, lumican, osteopontin, fibronectin and collagen, compared with the WT mice. Additionally, the Smad3‑KO mice exhibited a higher percentage of apoptotic cells than the WT mice. Smad3 signaling was associated with the induction of trauma‑induced EMT, and Smad3 KO interfered with TGF‑β signaling pathway activation, but did not completely inhibit the trauma‑induced EMT in LECs. Therefore, Smad3 may be a target in the treatment of PCO and other fibrosis‑related diseases.",2018,"Xiao Yang, Fanlan Meng, Jun Li, Xin Tang, Xiaoyong Yuan"
Regulated Alternative Splicing of Drosophila Dscam2 Is Necessary for Attaining the Appropriate Number of Photoreceptor Synapses,29208630,10.1534/genetics.117.300432,"How the brain makes trillions of synaptic connections using a genome of only 20,000 genes is a major question in modern neuroscience. Alternative splicing is one mechanism that can increase the number of proteins produced by each gene, but its role in regulating synapse formation is poorly understood. In Drosophila, photoreceptors form a synapse with multiple postsynaptic elements including lamina neurons L1 and L2. L1 and L2 express distinct isoforms of the homophilic repulsive protein Dscam2, and since these isoforms cannot bind to each other, cell-specific expression has been proposed to be necessary for preventing repulsive interactions that could disrupt the synapse. Here, we show that the number of synapses are reduced in flies that express only one isoform, and L1 and L2 dendritic morphology is perturbed. We propose that these defects result from inappropriate interactions between L1 and L2 dendrites. We conclude that regulated Dscam2 alternative splicing is necessary for the proper assembly of photoreceptor synapses.",2018,"Joshua Shing Shun Li, S Sean Millard, Grace Ji-Eun Shin, Peter G Noakes, Sarah K Kerwin"
Nuclear Actin Is Required for Transcription during Drosophila Oogenesis,30384134,10.1016/j.isci.2018.10.010,"Actin has been linked to processes spanning the whole gene expression cascade, from regulating specific transcription factors, such as myocardin-related transcription factor, to chromatin remodeling and RNA polymerase function. However, whether actin controls the transcription of only specific genes or has a global role in gene expression has remained elusive. Our genome-wide analysis reveals, for the first time, that actin interacts with essentially all transcribed genes in Drosophila ovaries. Actin co-occupies the majority of gene promoters together with Pol II, and on highly expressed genes, these two proteins also associate with gene bodies. Mechanistically, actin is required for Pol II recruitment to gene bodies, and manipulation of nuclear transport factors for actin leads to the decreased expression of eggshell genes. Collectively, these results uncover a global role for actin in transcription and demonstrate the in vivo importance of balanced nucleocytoplasmic shuttling of actin in the transcriptional control of a developmental process.",2018,"Maria Sokolova, Maria K Vartiainen, Rita Cerejeira Matos, Ville Hietakangas, Minna Poukkula, Joseph Dopie, Mikko Honkanen, Bina Prajapati, Leena Meriläinen, Henna M Moore"
UTR-specific knockdown of Distal-less and Sp8 leads to new phenotypic variants in the flour beetle Tribolium,29855703,10.1007/s00427-018-0614-y,"RNA interference (RNAi)-mediated knockdown serves as an effective technique for the functional analysis of developmental genes that is well established in many organisms. In the beetle Tribolium castaneum, double-stranded RNA is applied by simple injection and distributes systemically within the tissue. Thus, systematic testing for RNAi specificity and efficiency is easily possible in this organism. Generally, the use of non-overlapping dsRNA fragments yielding qualitatively identical phenotypes is the method of choice to verify target-specific knockdown effects. Here, we show that UTR-specific RNAi results in different effects regarding quality, severity and penetrance when compared to RNAi fragments directed at the coding region. Furthermore, when using 3'UTR-specific dsRNA, we first describe the Distal-lessRNAi antenna-to-leg transformation phenotype in the Tribolium larva, which has only been observed in the adult beetle and Drosophila so far. In addition, we unexpectedly observed sterility effects caused by 3'UTR-specific knockdown of the Tribolium-Sp8 orthologue that is not seen when dsRNA targeted a sequence within the coding-region or the 5'UTR that itself led to early embryonic lethality. We conclude that targeting UTR sequences by region-specific RNAi can reveal unexpected new aspects of gene function applicable in basic research and crop protection.",2018,"Susanne Thümecke, Reinhard Schröder"
Increasing autophagy and blocking Nrf2 suppress laminopathy-induced age-dependent cardiac dysfunction and shortened lifespan,29575479,10.1111/acel.12747,"Mutations in the human LMNA gene cause a collection of diseases known as laminopathies. These include myocardial diseases that exhibit age-dependent penetrance of dysrhythmias and heart failure. The LMNA gene encodes A-type lamins, intermediate filaments that support nuclear structure and organize the genome. Mechanisms by which mutant lamins cause age-dependent heart defects are not well understood. To address this issue, we modeled human disease-causing mutations in the Drosophila melanogaster Lamin C gene and expressed mutant Lamin C exclusively in the heart. This resulted in progressive cardiac dysfunction, loss of adipose tissue homeostasis, and a shortened adult lifespan. Within cardiac cells, mutant Lamin C aggregated in the cytoplasm, the CncC(Nrf2)/Keap1 redox sensing pathway was activated, mitochondria exhibited abnormal morphology, and the autophagy cargo receptor Ref2(P)/p62 was upregulated. Genetic analyses demonstrated that simultaneous over-expression of the autophagy kinase Atg1 gene and an RNAi against CncC eliminated the cytoplasmic protein aggregates, restored cardiac function, and lengthened lifespan. These data suggest that simultaneously increasing rates of autophagy and blocking the Nrf2/Keap1 pathway are a potential therapeutic strategy for cardiac laminopathies.",2018,"Mastaneh Nikravesh, Diane E Cryderman, Adriana S Trujillo, Grant H Young, Girish C Melkani, Lori L Wallrath, Sahaana Chandran, Maureen T O'Connor, Shruti Bhide"
Dynamic changes in ORC localization and replication fork progression during tissue differentiation,30134926,10.1186/s12864-018-4992-3,"Background: Genomic regions repressed for DNA replication, resulting in either delayed replication in S phase or underreplication in polyploid cells, are thought to be controlled by inhibition of replication origin activation. Studies in Drosophila polytene cells, however, raised the possibility that impeding replication fork progression also plays a major role. Results: We exploited genomic regions underreplicated (URs) with tissue specificity in Drosophila polytene cells to analyze mechanisms of replication repression. By localizing the Origin Recognition Complex (ORC) in the genome of the larval fat body and comparing this to ORC binding in the salivary gland, we found that sites of ORC binding show extensive tissue specificity. In contrast, there are common domains nearly devoid of ORC in the salivary gland and fat body that also have reduced density of ORC binding sites in diploid cells. Strikingly, domains lacking ORC can still be replicated in some polytene tissues, showing absence of ORC and origins is insufficient to repress replication. Analysis of the width and location of the URs with respect to ORC position indicates that whether or not a genomic region lacking ORC is replicated is controlled by whether replication forks formed outside the region are inhibited. Conclusions: These studies demonstrate that inhibition of replication fork progression can block replication across genomic regions that constitutively lack ORC. Replication fork progression can be inhibited in both tissue-specific and genome region-specific ways. Consequently, when evaluating sources of genome instability it is important to consider altered control of replication forks in response to differentiation.",2018,"Helena Kashevsky, Jessica R Von Stetina, Terry L Orr-Weaver, George W Bell, Brian L Hua"
Two distinct transcriptional controls triggered by nuclear Piwi-piRISCs in the Drosophila piRNA pathway,29990672,10.1016/j.sbi.2018.06.005,"Transposons occupy a large proportion of eukaryotic genomes. Spontaneous movement of transposons within the genome leads to genomic mutations that are often life threatening. To avoid such outcomes, host species have acquired an elaborate molecular pathway during evolution, in which PIWI proteins and PIWI-interacting RNAs (piRNAs) collaboratively control transposons to maintain germline genome integrity. Studies of PIWI-piRNA-based transposon silencing have uncovered the molecular mechanisms underlying piRNA biogenesis and the silencing mode-of-action in the pathway. Interestingly, the bilateral events require transcriptional controls triggered by nuclear PIWI-piRNA complexes in positive and negative manners, respectively. This review summarizes the mechanisms of PIWI-piRNA-mediated transcriptional controls in Drosophila ovaries.",2018,"Kaoru Sato, Mikiko C Siomi"
The Timed Depolarization of Morning and Evening Oscillators Phase Shifts the Circadian Clock of Drosophila,27269519,10.1177/0748730416651363,"Phase response curves (PRCs) for light or temperature stimuli have been shown to be most valuable in understanding how circadian clocks are entrained to daily environmental cycles. Nowadays, PRC experiments in which clock neurons are manipulated in a temporally restricted manner by thermogenetic or optogenetic tools are also useful to comprehend clock network properties. Here, we temporally depolarized specific clock neurons of Drosophila melanogaster by activating temperature-sensitive dTrpA1 channels to unravel their role in phase shifting the flies' activity rhythm. The depolarization of all clock neurons caused a PRC resembling the flies' light PRC, with strong phase delays in the first half of the subjective night and modest phase advances in its second half. However, the activation of the flies' pigment-dispersing factor (PDF)-positive morning (M) neurons (s-LNvs) only induced phase advances, and these reached into the subjective day, where the light PRC has its dead zone. This indicates that the M neurons are very potent in accelerating the clock, which is in line with previous observations. In contrast, the evening (E) neurons together with the PDF-positive l-LNvs appear to mediate phase delays. Most interestingly, the molecular clock (Period protein cycling) of the depolarized clock neurons was shifted in parallel to the behavior, and this shift was already visible within the first cycle after the temperature pulse. We identified cAMP response element binding protein B (CREB) as a putative link between membrane depolarization and the molecular clock.",2016,"Saskia Eck, Charlotte Helfrich-Förster, Dirk Rieger"
Human Senataxin Modulates Structural Plasticity of the Neuromuscular Junction in Drosophila through a Neuronally Conserved TGFβ Signalling Pathway,27197982,10.1159/000445435,"Background: Mutations in the human Senataxin (hSETX) gene have been shown to cause two forms of neurodegenerative disorders - a dominant form called amyotrophic lateral sclerosis type 4 (ALS4) and a recessive form called ataxia with oculomotor apraxia type 2 (AOA2). SETX is a putative DNA/RNA helicase involved in RNA metabolism. Although several dominant mutations linked with ALS4 have been identified in SETX, their contribution towards ALS4 pathophysiology is still elusive. Method: In order to model ALS4 in Drosophila and to elucidate the morphological, physiological and signalling consequences, we overexpressed the wild-type and pathological forms of hSETX in Drosophila. Results and conclusions: The pan-neuronal expression of wild-type or mutant forms of hSETX induced morphological plasticity at neuromuscular junction (NMJ) synapses. Surprisingly, we found that while the NMJ synapses were increased in number, the neuronal function was normal. Analysis of signalling pathways revealed that hSETX modulates the Highwire (Hiw; a conserved neuronal E3 ubiquitin ligase)-dependent bone morphogenetic protein/TGFβ pathway. Thus, our study could pave the way for a better understanding of ALS4 progression by SETX through the regulation of neuronal E3 ubiquitin pathways.",2016,"Genny Orso, Saumitra Dey Choudhury, Sri Krishna Gangwar, Zeeshan Mushtaq, Vimlesh Kumar"
Chemometric Analysis of Bacterial Peptidoglycan Reveals Atypical Modifications That Empower the Cell Wall against Predatory Enzymes and Fly Innate Immunity,27337563,10.1021/jacs.6b04430,"Peptidoglycan is a fundamental structure for most bacteria. It contributes to the cell morphology and provides cell wall integrity against environmental insults. While several studies have reported a significant degree of variability in the chemical composition and organization of peptidoglycan in the domain Bacteria, the real diversity of this polymer is far from fully explored. This work exploits rapid ultraperformance liquid chromatography and multivariate data analysis to uncover peptidoglycan chemical diversity in the Class Alphaproteobacteria, a group of Gram negative bacteria that are highly heterogeneous in terms of metabolism, morphology and life-styles. Indeed, chemometric analyses revealed novel peptidoglycan structures conserved in Acetobacteria: amidation at the α-(l)-carboxyl of meso-diaminopimelic acid and the presence of muropeptides cross-linked by (1-3) l-Ala-d-(meso)-diaminopimelate cross-links. Both structures are growth-controlled modifications that influence sensitivity to Type VI secretion system peptidoglycan endopeptidases and recognition by the Drosophila innate immune system, suggesting relevant roles in the environmental adaptability of these bacteria. Collectively our findings demonstrate the discriminative power of chemometric tools on large cell wall-chromatographic data sets to discover novel peptidoglycan structural properties in bacteria.",2016,"Francisco Javier Cañada, Khouzaima El Biari, Miguel A de Pedro, Akbar Espaillat, Oskar Forsmo, Rafael Björk, Bruno Lemaitre, Johan Trygg, Felipe Cava"
