title,pmid,doi,abstract,year,authors
The centenary progress of molecular genetics. A 100th anniversary of T. H. Morgan's discoveries,20977123,,"A century ago, Thomas Hunt Morgan, the American scientist, studied the cytogenetic changes of drosophila and came to cytogenetic explanation of Mendel's basic laws of genetic heredity. These studies resulted in today's Mendel-Morgan chromosomal theory of heredity. On the occasion of the hundredth anniversary of this important discovery the authors have decided to give a review of the most significant achievements in the field of molecular genetics until the completion of the Human Genome Project. The most important points concerning the technology of DNA recombination and genetic engineering are also presented. The final section discusses the significance of previous achievements of molecular genetics in biomedicine and other related fields. There is also a tabular presentation of the sequence of the most important findings in the field of molecular genetics through time.",2010,"Dean Konjević, Besi Roić, Lorena Jemersić, Jelena Balatinec, Fran Borovecki, Tomislav Keros"
"Binucleine 2, an isoform-specific inhibitor of Drosophila Aurora B kinase, provides insights into the mechanism of cytokinesis",20804174,10.1021/cb1001685,"Aurora kinases are key regulators of cell division and important targets for cancer therapy. We report that Binucleine 2 is a highly isoform-specific inhibitor of Drosophila Aurora B kinase, and we identify a single residue within the kinase active site that confers specificity for Aurora B. Using Binucleine 2, we show that Aurora B kinase activity is not required during contractile ring ingression, providing insight into the mechanism of cytokinesis.",2010,"Gilles R Hickson, Michael J Eck, Angela V Toms, Ulrike S Eggert, Yegor Smurnyy"
G protein-coupled receptor kinase 2 promotes high-level Hedgehog signaling by regulating the active state of Smo through kinase-dependent and kinase-independent mechanisms in Drosophila,20844016,10.1101/gad.1948710,"G protein-coupled receptor kinase 2 (Gprk2/GRK2) plays a conserved role in modulating Hedgehog (Hh) pathway activity, but its mechanism of action remains unknown. Here we provide evidence that Gprk2 promotes high-level Hh signaling by regulating Smoothened (Smo) conformation through both kinase-dependent and kinase-independent mechanisms. Gprk2 promotes Smo activation by phosphorylating Smo C-terminal tail (C-tail) at Ser741/Thr742, which is facilitated by PKA and CK1 phosphorylation at adjacent Ser residues. In addition, Gprk2 forms a dimer/oligomer and binds Smo C-tail in a kinase activity-independent manner to stabilize the active Smo conformation, and promotes dimerization/oligomerization of Smo C-tail. Gprk2 expression is induced by Hh signaling, and Gprk2/Smo interaction is facilitated by PKA/CK1-mediated phosphorylation of Smo C-tail. Thus, Gprk2 forms a positive feedback loop and acts downstream from PKA and CK1 to facilitate high-level Hh signaling by promoting the active state of Smo through direct phosphorylation and molecular scaffolding.",2010,"Jin Jiang, Yongbin Chen, Yun Zhao, Shuang Li, Yajuan Liu, Jianhang Jia, Bing Wang, Chao Tong"
Binding site turnover produces pervasive quantitative changes in transcription factor binding between closely related Drosophila species,20351773,10.1371/journal.pbio.1000343,"Changes in gene expression play an important role in evolution, yet the molecular mechanisms underlying regulatory evolution are poorly understood. Here we compare genome-wide binding of the six transcription factors that initiate segmentation along the anterior-posterior axis in embryos of two closely related species: Drosophila melanogaster and Drosophila yakuba. Where we observe binding by a factor in one species, we almost always observe binding by that factor to the orthologous sequence in the other species. Levels of binding, however, vary considerably. The magnitude and direction of the interspecies differences in binding levels of all six factors are strongly correlated, suggesting a role for chromatin or other factor-independent forces in mediating the divergence of transcription factor binding. Nonetheless, factor-specific quantitative variation in binding is common, and we show that it is driven to a large extent by the gain and loss of cognate recognition sequences for the given factor. We find only a weak correlation between binding variation and regulatory function. These data provide the first genome-wide picture of how modest levels of sequence divergence between highly morphologically similar species affect a system of coordinately acting transcription factors during animal development, and highlight the dominant role of quantitative variation in transcription factor binding over short evolutionary distances.",2010,"Xiao-Yong Li, Stuart Davidson, Leath A Tonkin, Robert K Bradley, Michael B Eisen, Hou Cheng Chu, Mark D Biggin, Lior Pachter, Cole Trapnell"
Vectors and parameters that enhance the efficacy of RNAi-mediated gene disruption in transgenic Drosophila,20534445,10.1073/pnas.1006689107,"Whole-genome transgenic RNAi libraries permit systematic genetic screens in individual tissues of Drosophila. However, there is a high incidence of nonspecific phenotypes because of off-target effects. To minimize such effects, it is essential to obtain a deeper understanding of the specificity of action of RNAi. Here, in vivo assays are used to determine the minimum, contiguous nucleotide pairing required between an siRNA and a target mRNA to generate a phenotype. We observe that as few as 16 nucleotides of contiguous homology are sufficient to attenuate gene activity. This finding provides an explanation for the high incidence of off-target effects observed in RNAi-based genetic screens. Toward improving the efficacy of RNAi-induced phenotypes in vivo, we describe siRNA expression vectors that allow coexpression of one or more siRNAs with a fluorescent reporter gene in cultured cells or transgenic flies. This expression system makes use of the small intron from the ftz segmentation gene to provide efficient processing of synthetic siRNAs from a reporter transcript. These studies provide a foundation for the specific and effective use of gene silencing in transgenic Drosophila.",2010,"Benjamin Haley, Bryon Foys, Michael Levine"
A critical role of SNF1A/dAMPKalpha (Drosophila AMP-activated protein kinase alpha) in muscle on longevity and stress resistance in Drosophila melanogaster,20184862,10.1016/j.bbrc.2010.02.126,"Energy homeostasis and stress resistance are closely linked on aging and longevity. AMPK (AMP-activated protein kinase) is a sensor of cellular energy status activated by metabolic stress that accelerates AMP/ATP ratio, regulating cell polarity, metabolic homeostasis and sensitivity to stress resistance. AMPK could be therapeutic targets for cancer, diabetic mellitus and obesity, providing a possible link to metabolic syndrome. However, little is known how functional deficiency of AMPK affects longevity and stress resistance in vivo due to its redundancy and lethality in null-mutant. SNF1A/dAMPKalpha (CG3051) is a single orthologue for its mammalian counterparts in Drosophila melanogaster. Using time- and tissue-specific RNAi system in D. melanogaster, we found that adult-onset inhibition of dAMPKalpha especially in muscle shortens lifespan. In addition, inhibition of dAMPKalpha in muscle enhances sensitivity to paraquat and starvation stress. Real-time PCR analysis showed that inhibition of dAMPKalpha in muscle affected the transcriptional regulation of various genes in response to starvation. These results raise the possibility that muscle is one of major tissues in which AMPK plays a critical role on longevity and stress resistance and the intervention to activate AMPK in muscle could be a prominent treatment strategy for longevity.",2010,"Atsushi Yamaguchi, Daisuke Tohyama"
Efficient imaging of amyloid deposits in Drosophila models of human amyloidoses,20431539,10.1038/nprot.2010.41,"Drosophila melanogaster is emerging as an important model system for neurodegenerative disease research. In this protocol, we describe an efficient method for imaging amyloid deposits in the Drosophila brain, by the use of a luminescent-conjugated oligothiophene (LCO), p-FTAA polymer probe. We also demonstrate the feasibility of co-staining with antibodies and compare the LCO staining with standard amyloid-specific probes. The LCO protocol enables high-resolution imaging of several different protein aggregates, such as Abeta1-42, Abeta1-42(E22G), Transthyretin V30M and human Tau, in the Drosophila brain. Abeta and Tau aggregates could also be distinguished from each other because of distinct LCO emission spectra. Furthermore, this protocol enables three-dimensional brain mapping of amyloid distribution in whole-mount Drosophila brains. The use of p-FTAA combined with other probes, antibodies and/or dyes will aid the rapid characterization of various amyloid deposits in the rapidly growing number of Drosophila models of neurodegenerative diseases.",2010,"Ina Berg, Per Hammarström, Stefan Thor, K Peter R Nilsson"
"Drosophila melanogaster Dis3 N-terminal domains are required for ribonuclease activities, nuclear localization and exosome interactions",20421210,10.1093/nar/gkq295,"Eukaryotic cells use numerous pathways to regulate RNA production, localization and stability. Several of these pathways are controlled by ribonucleases. The essential ribonuclease, Dis3, plays important roles in distinct RNA metabolic pathways. Despite much progress in understanding general characteristics of the Dis3 enzyme in vitro and in vivo, much less is known about the contributions of Dis3 domains to its activities, subcellular localization and protein-protein interactions. To address these gaps, we constructed a set of Drosophila melanogaster Dis3 (dDis3) mutants and assessed their enzymatic activity in vitro and their localizations and interactions in S2 tissue culture cells. We show that the dDis3 N-terminus is sufficient for endoribonuclease activity in vitro and that proper N-terminal domain structure is critical for activity of the full-length polypeptide. We find that the dDis3 N-terminus also contributes to its subcellular distribution, and is necessary and sufficient for interactions with core exosome proteins. Finally, dDis3 interaction with dRrp6 and dImportin-α3 is independent of core interactions and occurs though two different regions. Taken together, our data suggest that the dDis3 N-terminus is a dynamic and complex hub for RNA metabolism and exosome interactions.",2010,"Alexandra Smith, Erik D Andrulis, Megan Mamolen"
"The Anaphase Promoting Complex activator CCS52A, a key factor for fruit growth and endoreduplication in Tomato",20671429,10.4161/psb.5.8.12222,"Tomato fruit growth is characterized by the occurrence of numerous rounds of DNA endoreduplication in connection to cell expansion and final fruit size determination. Endoreduplication occurs as an impairment of mitosis, which can originate from the selective degradation of M-phase-specific cyclins via the ubiquitin-mediated proteolytic pathway, requiring the E3 ubiquitin ligase Anaphase Promoting Complex/Cyclosome (APC/C). In plants CCS52A is the ortholog of CDH1/FZR proteins from yeast, drosophila and human, belonging to the WD40-repeat protein family. During fruit development, the SlCCS52A gene expression is specifically associated to endoreduplication in tomato. Altering SlCCS52A expression in either negative or positive manner impacts the extent of endoreduplication in fruit and affects fruit size. When SlCCS52A is down-expressed endoreduplication is impaired during fruit growth leading to reduced fruit growth. However when SlCCS52A is over-expressed, endoreduplication is initially delayed, accounting for the altered final fruit size, but resumes and is even enhanced leading to fruit growth recovery, pointing at the physiological role of endoreduplication in growth induction during tomato fruit development.",2010,"Catherine Cheniclet, Michel Hernould, Frédéric Gévaudant, Christian Chevalier, Elodie Mathieu-Rivet"
"A preliminary assessment of singlet oxygen scavenging, cytotoxic and genotoxic properties of Geranium macrorrhizum extracts",20454706,,"Strong radical-scavenging activity of Geranium macrorrhizum extracts isolated by using various solvent systems has been reported previously. This study aimed at expanding the knowledge on the bioactivities of antioxidatively active G. macrorrhizum butanol fraction, which was isolated from ethanolic extract (EB), and water fraction, which was isolated from water extract (WW) by measuring their singlet oxygen scavenging properties, as well as preliminary assessment of cytotoxicity and genotoxicity toward mammalian cells. The cytotoxicity (necrosis induction) of the extracts in bovine leukemia virus-transformed lamb kidney fibroblasts (line FLK) was partly prevented by antioxidants and stimulated by the prooxidant BCNU (N,N'-bis(2-chloroethyl)-N-nitrosourea). This indicates that the cytotoxicity of G. macrorrhizum extracts is at least partly attributed to their prooxidant action, presumably due to the formation of quinoidal products of their (auto)oxidation. The latter was evidenced by the nature of the peroxidase-catalyzed oxidation products, which supported DT-diaphorase-catalyzed oxidation of NADPH and participated in conjugation reactions with reduced glutathione. The genotoxic properties were studied using chromosome aberration (CA) and sister chromatid exchange (SCE) tests in human lymphocytes in vitro and Drosophila melanogaster somatic mutation and recombination test (SMART) in vivo. In the CA test, only the highest doses of both fractions significantly increased chromosome aberration frequency. In the SCE test, both fractions induced SCEs in a clear dose-dependent manner. G. macrorrhizum extracts were not genotoxic in the SMART test in vivo. Our data indicate that in spite of the possible beneficial (antioxidant) effects of Geranium extracts, the possibilities of their use as ingredients of functional foods and/or food supplements should be further examined due to their cyto- and genotoxic effects resulting mainly from the action of quercetin-derived components abundant in the extracts.",2010,"Juozas Lazutka, Grazina Slapsyte, Petras Rimantas Venskutonis, Narimantas Cenas, Giedrius Miliauskas, Audrone Maroziene, Veronika Dedonyte, Ausra Nemeikaite-Ceniene"
"Redox regulation, gene expression and longevity",20590843,10.1111/j.1447-0594.2010.00591.x,"Lifespan can be lengthened by genetic and environmental modifications. Study of these might provide valuable insights into the mechanism of aging. Low doses of radiation and short-term exposure to heat and high concentrations of oxygen prolong the lifespan of the nematode Caenorhabditis elegans. These might be caused by adaptive responses to harmful environmental conditions. Single-gene mutations have been found to extend lifespan in C. elegans, Drosophila and mice. So far, the best-characterized system is the C. elegans mutant in the daf-2, insulin/IGF-I receptor gene that is the component of the insulin/IGF-I signaling pathway. The mutant animals live twice as long as the wild type. The insulin/IGF-I signaling pathway regulates the activity of DAF-16, a FOXO transcription factor. However, the unified explanation for the function of DAF-16 transcription targets in the lifespan extension is not yet fully established. As both of the Mn superoxide dismutase (MnSOD) isoforms (sod-2 and sod-3) are found to be targets of DAF-16, we attempted to assess their functions in regulating lifespan and oxidative stress responsivity. We show that the double deletions of sod-2 and sod-3 genes induced oxidative-stress sensitivity but do not shorten lifespan in the daf-2 mutant background, indicating that oxidative stress is not necessarily a limiting factor for longevity. Furthermore, the deletion in the sod-3 gene lengthens lifespan in the daf-2 mutant. We conclude that the MnSOD systems in C. elegans fine-tune the insulin/IGF-I-signaling based regulation of longevity by acting not as anti-oxidants but as physiological-redox-signaling modulators.",2010,"Yoko Honda, Shuji Honda, Masashi Tanaka"
In-vivo centrifugation of Drosophila embryos,20613707,10.3791/2005,"A major strategy for purifying and isolating different types of intracellular organelles is to separate them from each other based on differences in buoyant density. However, when cells are disrupted prior to centrifugation, proteins and organelles in this non-native environment often inappropriately stick to each other. Here we describe a method to separate organelles by density in intact, living Drosophila embryos. Early embryos before cellularization are harvested from population cages, and their outer egg shells are removed by treatment with 50% bleach. Embryos are then transferred to a small agar plate and inserted, posterior end first, into small vertical holes in the agar. The plates containing embedded embryos are centrifuged for 30 min at 3000 g. The agar supports the embryos and keeps them in a defined orientation. Afterwards, the embryos are dug out of the agar with a blunt needle. Centrifugation separates major organelles into distinct layers, a stratification easily visible by bright-field microscopy. A number of fluorescent markers are available to confirm successful stratification in living embryos. Proteins associated with certain organelles will be enriched in a particular layer, demonstrating colocalization. Individual layers can be recovered for biochemical analysis or transplantation into donor eggs. This technique is applicable for organelle separation in other large cells, including the eggs and oocytes of diverse species.",2010,"Susan L Tran, Michael A Welte"
Role of lipid metabolism in smoothened derepression in hedgehog signaling,20643350,10.1016/j.devcel.2010.06.007,"The binding of Hedgehog (Hh) to its receptor Patched causes derepression of Smoothened (Smo), resulting in the activation of the Hh pathway. Here, we show that Smo activation is dependent on the levels of the phospholipid phosphatidylinositol-4 phosphate (PI4P). Loss of STT4 kinase, which is required for the generation of PI4P, exhibits hh loss-of-function phenotypes, whereas loss of Sac1 phosphatase, which is required for the degradation of PI4P, results in hh gain-of-function phenotypes in multiple settings during Drosophila development. Furthermore, loss of Ptc function, which results in the activation of Hh pathway, also causes an increase in PI4P levels. Sac1 functions downstream of STT4 and Ptc in the regulation of Smo membrane localization and Hh pathway activation. Taken together, our results suggest a model in which Ptc directly or indirectly functions to suppress the accumulation of PI4P. Binding of Hh to Ptc derepresses the levels of PI4P, which, in turn, promotes Smo activation.",2010,"Andrew Folick, Tyler Hillman, Utpal Banerjee, Raghavendra Nagaraj, Matthew P Scott, Kathy Ngo, Rajat Rohatgi, Gerald Call, Edward Owusu-Ansah, Amir Yavari"
Two hemocyte lineages exist in silkworm larval hematopoietic organ,20676370,10.1371/journal.pone.0011816,"Background: Insects have multiple hemocyte morphotypes with different functions as do vertebrates, however, their hematopoietic lineages are largely unexplored with the exception of Drosophila melanogaster. Methodology/principal findings: To study the hematopoietic lineage of the silkworm, Bombyx mori, we investigated in vivo and in vitro differentiation of hemocyte precursors in the hematopoietic organ (HPO) into the four mature hemocyte subsets, namely, plasmatocytes, granulocytes, oenocytoids, and spherulocytes. Five days after implantation of enzymatically-dispersed HPO cells from a GFP-expressing transgenic line into the hemocoel of normal larvae, differentiation into plasmatocytes, granulocytes and oenocytoids, but not spherulocytes, was observed. When the HPO cells were cultured in vitro, plasmatocytes appeared rapidly, and oenocytoids possessing prophenol oxidase activity appeared several days later. HPO cells were also able to differentiate into a small number of granulocytes, but not into spherulocytes. When functionally mature plasmatocytes were cultured in vitro, oenocytoids were observed 10 days later. These results suggest that the hemocyte precursors in HPO first differentiate into plasmatocytes, which further change into oenocytoids. Conclusions/significance: From these results, we propose that B. mori hemocytes can be divided into two major lineages, a granulocyte lineage and a plasmatocyte-oenocytoid lineage. The origins of the spherulocytes could not be determined in this study. We construct a model for the hematopoietic lineages at the larval stage of B. mori.",2010,"Yuichi Nakahara, Yasushi Kanamori, Manabu Kamimura, Makoto Kiuchi"
"Heterochromatin, small RNA and post-fertilization dysgenesis in allopolyploid and interploid hybrids of Arabidopsis",20409176,10.1111/j.1469-8137.2010.03193.x,"In many plants, including Arabidopsis, hybrids between species and subspecies encounter postfertilization barriers in which hybrid seed fail to develop, or else give rise to infertile progeny. In Arabidopsis, some of these barriers are sensitive to ploidy and to the epigenetic status of donor and recipient genomes. Recently, a role has been proposed for heterochromatin in reprogramming events that occur in reproductive cells, as well as in the embryo and endosperm after fertilization. 21 nt small interfering RNA (siRNA) from activated transposable elements accumulate in pollen, and are translocated from companion vegetative cells into the sperm, while in the maturing seed 24 nt siRNA are primarily maternal in origin. Thus maternal and paternal genomes likely contribute differing small RNA to the zygote and to the endosperm. As heterochromatic sequences also differ radically between, and within, species, small RNA sequences will diverge in hybrids. If transposable elements in the seed are not targeted by small RNA from the pollen, or vice versa, this could lead to hybrid seed failure, in a mechanism reminiscent of hybrid dysgenesis in Drosophila. Heterochromatin also plays a role in apomixis and nucleolar dominance, and may utilize a similar mechanism.",2010,Robert A Martienssen
Human TRIB2 is a repressor of FOXO that contributes to the malignant phenotype of melanoma cells,20208562,10.1038/onc.2010.58,"FOXO transcription factors are evolutionarily conserved proteins that orchestrate gene expression programs known to control a variety of cellular processes such as cell cycle, apoptosis, DNA repair and protection from oxidative stress. As the abrogation of FOXO function is a key feature of many tumor cells, regulation of FOXO factors is receiving increasing attention in cancer research. In order to discover genes involved in the regulation of FOXO activity, we performed a large-scale RNA-mediated interference (RNAi) screen using cell-based reporter systems that monitor transcriptional activity and subcellular localization of FOXO. We identified genes previously implicated in phosphoinositide 3-kinase/Akt signaling events, which are known to be important for FOXO function. In addition, we discovered a previously unrecognized FOXO-repressor function of TRIB2, the mammalian homolog of the Drosophila gene tribbles. A cancer-profiling array revealed specific overexpression of TRIB2 in malignant melanoma, but not in other types of skin cancer. We provide experimental evidence that TRIB2 transcript levels correlate with the degree of cytoplasmic localization of FOXO3a. Moreover, we show that TRIB2 is important in the maintenance of the oncogenic properties of melanoma cells, as its silencing reduces cell proliferation, colony formation and wound healing. Tumor growth was also substantially reduced upon RNAi-mediated TRIB2 knockdown in an in vivo melanoma xenograft model. Our studies suggest that TRIB2 provides the melanoma cells with growth and survival advantages through the abrogation of FOXO function. Altogether, our results show the potential of large-scale cell-based RNAi screens to identify promising diagnostic markers and therapeutic targets.",2010,"B García, S Peregrina, F Zanella, W Link, A Carnero, A Dopazo, S Callejas, O Renner"
A Coronin7 homolog with functions in actin-driven processes,20071332,10.1074/jbc.M109.083725,"Dictyostelium discoideum Coronin7 (DdCRN7) together with human Coronin7 (CRN7) and Pod-1 of Drosophila melanogaster and Caenorhabditis elegans belong to the coronin family of WD-repeat domain-containing proteins. Coronin7 proteins are characterized by two WD-repeat domains that presumably fold into two beta-propeller structures. DdCRN7 shares highest homology with human CRN7, a protein with roles in membrane trafficking. DdCRN7 is present in the cytosol and accumulates in cell surface projections during movement and phago- and pinocytosis. Cells lacking CRN7 have altered chemotaxis and phagocytosis. Furthermore, loss of CRN7 affects the infection process by the pathogen Legionella pneumophila and allows a more efficient internalization of bacteria. To provide a mechanism for CNR7 action, we studied actin-related aspects. We could show that CRN7 binds directly to F-actin and protects actin filaments from depolymerization. CRN7 also associated with F-actin in vivo. It was present in the Triton X-100-insoluble cytoskeleton, colocalized with F-actin, and its distribution was sensitive to drugs affecting the actin cytoskeleton. We propose that the CRN7 role in chemotaxis and phagocytosis is through its effect on the actin cytoskeleton.",2010,"Michael Schleicher, Angelika A Noegel, Can Unal, Ludwig Eichinger, Michael Steinert, Maria C Shina, Annette Müller-Taubenberger"
Axon guidance: repulsion and attraction in roundabout ways,20462479,10.1016/j.cub.2010.03.036,"The secreted signal Slit and its three receptors, Robo1-3, regulate axon guidance in the Drosophila nervous system. Differences in expression and structure of Robo paralogs contribute to diversifying growth cone responses to a common ligand.",2010,"Kartik S Pappu, S Lawrence Zipursky"
Behavioral characterization of individual olfactory memory retrieval in Drosophila melanogaster,21258642,10.3389/fnbeh.2010.00192,"Memory performance depends not only on effective learning and storage of information, but also on its efficient retrieval. In Drosophila, aversive olfactory conditioning generates qualitatively different forms of memory depending on the number and spacing of conditioning trials. However, it is not known how these differences are reflected at the retrieval level, in the behavior of individual flies during testing. We analyzed conditioned behaviors after one conditioning trial and after massed and spaced repeated trials. The single conditioning produces an early memory that was tested at 1.5 h. Tested at 24 h after training, the spaced and the massed protocols generate two different forms of consolidated memory, dependent, or independent of de novo protein-synthesis. We found clearly distinct patterns of locomotor activity in flies trained with either spaced or massed conditioning protocols. Spaced-trained flies exhibited immediate and dynamic choices between punished and unpunished odors during the test, whereas massed-trained flies made a delayed choice and showed earlier disappearance of the conditioned response. Flies trained with single and spaced trials responded to the punished odor by decreasing their resting time, but not massed-trained flies. These findings demonstrate that genetically and pharmacologically distinct forms of memory drive characteristically different forms of locomotor behavior during retrieval, and they may shed light on our previous observation that memory retrieval in massed-trained flies is socially facilitated. Social interactions would enhance exploratory activity, and then reduce the latency of their conditioned choice and delay its extinction.",2010,"Thomas Preat, Marie-Ange Chabaud, Laure Kaiser"
Non-cell-autonomous control of denticle diversity in the Drosophila embryo,20332154,10.1242/dev.045450,"Certain Drosophila embryonic epidermal cells construct actin-based protrusions, called denticles, which exhibit stereotyped, column-specific differences in size, density and hook orientation. This precise denticle pattern is conserved throughout all drosophilids yet studied, and screening for mutations that affect this pattern has been used to identify genes involved in development and signaling. However, how column-specific differences are specified and the mechanism(s) involved have remained elusive. Here, we show that the transcription factor Stripe is required for multiple aspects of this column-specific denticle pattern, including denticle hook orientation. The induction of stripe expression in certain denticle field cells appears to be the primary mechanism by which developmental pathways assign denticle hook orientation. Furthermore, we show that the cytoskeletal linker protein Short stop (Shot) functions both cell-autonomously and non-autonomously to specify denticle hook orientation via interaction with the microtubule cytoskeleton. We propose that stripe mediates its effect on hook orientation, in part, via upregulation of shot.",2010,"Stacie A Dilks, Stephen DiNardo"
Dissecting the functional specificities of two Hox proteins,20634319,10.1101/gad.1936910,"Hox proteins frequently select and regulate their specific target genes with the help of cofactors like Extradenticle (Exd) and Homothorax (Hth). For the Drosophila Hox protein Sex combs reduced (Scr), Exd has been shown to position a normally unstructured portion of Scr so that two basic amino acid side chains can insert into the minor groove of an Scr-specific DNA-binding site. Here we provide evidence that another Drosophila Hox protein, Deformed (Dfd), uses a very similar mechanism to achieve specificity in vivo, thus generalizing this mechanism. Furthermore, we show that subtle differences in the way Dfd and Scr recognize their specific binding sites, in conjunction with non-DNA-binding domains, influence whether the target gene is transcriptionally activated or repressed. These results suggest that the interaction between these DNA-binding proteins and the DNA-binding site determines the architecture of the Hox-cofactor-DNA ternary complex, which in turn determines whether the complex recruits coactivators or corepressors.",2010,"Liping Sun, Richard Mann, Rohit Joshi"
Optogenetically Induced Olfactory Stimulation in Drosophila Larvae Reveals the Neuronal Basis of Odor-Aversion behavior,20577637,10.3389/fnbeh.2010.00027,"Olfactory stimulation induces an odor-guided crawling behavior of Drosophila melanogaster larvae characterized by either an attractive or a repellent reaction. In order to understand the underlying processes leading to these orientations we stimulated single olfactory receptor neurons (ORNs) through photo-activation within an intact neuronal network. Using the Gal4-UAS system two light inducible proteins, the light-sensitive cation channel channelrhodopsin-2 (ChR-2) or the light-sensitive adenylyl cyclase (Pacalpha) were expressed in all or in individual ORNs of the larval olfactory system. Blue light stimulation caused an activation of these neurons, ultimately producing the illusion of an odor stimulus. Larvae were tested in a phototaxis assay for their orientation toward or away from the light source. Here we show that activation of Pacalpha expressing ORNs bearing the receptors Or33b or Or45a in blind norpA mutant larvae induces a repellent behavior away from the light. Conversely, photo-activation of the majority of ORNs induces attraction towards the light. Interestingly, in wild type larvae two ligands of Or33b and Or45a, octyl acetate and propionic ethylester, respectively, have been found to cause an escape reaction. Therefore, we combined light and odor stimulation to analyze the function of Or33b and Or45a expressing ORNs. We show that the larval olfactory system contains a designated neuronal pathway for repellent odorants and that activation of a specific class of ORNs already determines olfactory avoidance behavior.",2010,"Arnd Richardt, Nidhi Nuwal, André Fiala, Dennis Bellmann, Klemens F Störtkuhl, Martin Schwärzel, Robert Freyberger"
Identification of a neural circuit that underlies the effects of octopamine on sleep:wake behavior,20223202,10.1016/j.neuron.2010.01.032,"An understanding of sleep requires the identification of distinct cellular circuits that mediate the action of specific sleep:wake-regulating molecules, but such analysis has been very limited. We identify here a circuit that underlies the wake-promoting effects of octopamine in Drosophila. Using MARCM, we identified the ASM cells in the medial protocerebrum as the wake-promoting octopaminergic cells. We then blocked octopamine signaling in random areas of the fly brain and mapped the postsynaptic effect to insulin-secreting neurons of the pars intercerebralis (PI). These PI neurons show altered potassium channel function as well as an increase in cAMP in response to octopamine, and genetic manipulation of their electrical excitability alters sleep:wake behavior. Effects of octopamine on sleep:wake are mediated by the cAMP-dependent isoform of the OAMB receptor. These studies define the cellular and molecular basis of octopamine action and suggest that the PI is a sleep:wake-regulating neuroendocrine structure like the mammalian hypothalamus.",2010,"Amita Sehgal, Irwin B Levitan, Amanda Crocker, Mohammad Shahidullah"
The isoforms of the p53 protein,20300206,10.1101/cshperspect.a000927,"p53 is a transcription factor with a key role in the maintenance of genetic stability and therefore preventing cancer formation. It belongs to a family of genes composed of p53, p63, and p73. The p63 and p73 genes have a dual gene structure with an internal promoter in intron-3 and together with alternative splicing, can express 6 and 29 mRNA variants, respectively. Such a complex expression pattern had not been previously described for the p53 gene, which was not consistent with our understanding of the evolution of the p53 gene family. Consequently, we revisited the human p53 gene structure and established that it encodes nine different p53 protein isoforms because of alternative splicing, alternative promoter usage, and alternative initiation sites of translation. Therefore, the human p53 gene family (p53, p63, and p73) has a dual gene structure. We determined that the dual gene structure is conserved in Drosophila and in zebrafish p53 genes. The conservation through evolution of the dual gene structure suggests that the p53 isoforms play an important role in p53 tumor-suppressor activity. We and others have established that the p53 isoforms can regulate cell-fate outcome in response to stress, by modulating p53 transcriptional activity in a promoter and stress-dependent manner. We have also shown that the p53 isoforms are abnormally expressed in several types of human cancers, suggesting that they play an important role in cancer formation. The determination of p53 isoforms' expression may help to link clinical outcome to p53 status and to improve cancer patient treatment.",2010,"Jean-Christophe Bourdon, Marie P Khoury"
Beta-catenin phosphorylated at serine 45 is spatially uncoupled from beta-catenin phosphorylated in the GSK3 domain: implications for signaling,20419129,10.1371/journal.pone.0010184,"C. elegans and Drosophila generate distinct signaling and adhesive forms of beta-catenin at the level of gene expression. Whether vertebrates, which rely on a single beta-catenin gene, generate unique adhesive and signaling forms at the level of protein modification remains unresolved. We show that beta-catenin unphosphorylated at serine 37 (S37) and threonine 41 (T41), commonly referred to as transcriptionally Active beta-Catenin (ABC), is a minor nuclear-enriched monomeric form of beta-catenin in SW480 cells, which express low levels of E-cadherin. Despite earlier indications, the superior signaling activity of ABC is not due to reduced cadherin binding, as ABC is readily incorporated into cadherin contacts in E-cadherin-restored cells. Beta-catenin phosphorylated at serine 45 (S45) or threonine 41 (T41) (T41/S45) or along the GSK3 regulatory cassette S33, S37 or T41 (S33/37/T41), however, is largely unable to associate with cadherins. Beta-catenin phosphorylated at T41/S45 and unphosphorylated at S37 and T41 is predominantly nuclear, while beta-catenin phosphorylated at S33/37/T41 is mostly cytoplasmic, suggesting that beta-catenin hypophosphorylated at S37 and T41 may be more active in transcription due to its enhanced nuclear accumulation. Evidence that phosphorylation at T41/S45 can be spatially separated from phosphorylations at S33/37/T41 suggests that these phosphorylations may not always be coupled, raising the possibility that phosphorylation at S45 serves a distinct nuclear function.",2010,"Rigen Mo, Cara J Gottardi, Meghan T Maher, Ofra N Peled, Annette S Flozak"
